model,cv,n_neighbors,accuracy,f1,roc_auc,n_bootstrap,shrinkage,solver,bandwidth,kernel
kde,10-fold,,0.6714285714285714,0.64515873015873,,,,,0.62,gaussian
kde,LOOCV,,0.6714285714285714,0.6666666666666666,0.7142857142857142,,,,0.62,gaussian
kde,5x2-stratified,,0.65,0.6517634489693314,,,,,0.62,gaussian
kde,bootstrap_10,,0.7585714285714286,0.7567179267306118,0.8488288183657093,10.0,,,0.62,gaussian
kde,bootstrap_50,,0.7417142857142857,0.7442074298971044,0.8267258365762612,50.0,,,0.62,gaussian
kde,bootstrap_100,,0.7378571428571429,0.7373152506737192,0.834474979853826,100.0,,,0.62,gaussian
kde,bootstrap_500,,0.7437428571428571,0.746918000969799,0.8323595540970841,500.0,,,0.62,gaussian
kde,bootstrap_1000,,0.7443,0.7492831954506678,0.8342910743329919,1000.0,,,0.62,gaussian
kde,10-fold,,0.5857142857142856,0.5608730158730159,,,,,0.62,tophat
kde,LOOCV,,0.6285714285714286,0.6388888888888888,,,,,0.62,tophat
kde,5x2-stratified,,0.5571428571428572,0.5105904552963377,,,,,0.62,tophat
kde,bootstrap_10,,0.6971428571428571,0.6946923590896337,0.7719748557332482,10.0,,,0.62,tophat
kde,bootstrap_50,,0.7425714285714285,0.7462671779495612,0.8099106888569676,50.0,,,0.62,tophat
kde,bootstrap_100,,0.7324285714285717,0.7294391288949297,0.8041298966789493,100.0,,,0.62,tophat
kde,bootstrap_500,,0.7387999999999999,0.7411723120425128,0.8125278556412502,500.0,,,0.62,tophat
kde,bootstrap_1000,,0.7366857142857143,0.7386894399934361,0.8074522471397337,1000.0,,,0.62,tophat
kde,10-fold,,0.6714285714285714,0.64515873015873,,,,,0.63,gaussian
kde,LOOCV,,0.6714285714285714,0.6666666666666666,0.7159183673469387,,,,0.63,gaussian
kde,5x2-stratified,,0.65,0.6517634489693314,,,,,0.63,gaussian
kde,bootstrap_10,,0.7542857142857142,0.7607174048600095,0.8276017145677711,10.0,,,0.63,gaussian
kde,bootstrap_50,,0.7385714285714287,0.7435732645847747,0.8179237047677266,50.0,,,0.63,gaussian
kde,bootstrap_100,,0.7431428571428572,0.7467968488757067,0.8372861337446519,100.0,,,0.63,gaussian
kde,bootstrap_500,,0.7461142857142856,0.7497101049137948,0.8338023021874508,500.0,,,0.63,gaussian
kde,bootstrap_1000,,0.7470428571428571,0.7505538846364038,0.8341885781570718,1000.0,,,0.63,gaussian
kde,10-fold,,0.5857142857142856,0.5608730158730159,,,,,0.63,tophat
kde,LOOCV,,0.6285714285714286,0.6388888888888888,,,,,0.63,tophat
kde,5x2-stratified,,0.5571428571428572,0.5105904552963377,,,,,0.63,tophat
kde,bootstrap_10,,0.7385714285714287,0.7401130850794885,0.8328283828818657,10.0,,,0.63,tophat
kde,bootstrap_50,,0.7368571428571429,0.73892552329587,0.8122332841197796,50.0,,,0.63,tophat
kde,bootstrap_100,,0.7301428571428572,0.7368293170716634,0.8003760929020375,100.0,,,0.63,tophat
kde,bootstrap_500,,0.7316857142857143,0.732109478216264,0.8044145187004653,500.0,,,0.63,tophat
kde,bootstrap_1000,,0.7361428571428571,0.7381788967926721,0.8062129248862323,1000.0,,,0.63,tophat
kde,10-fold,,0.6714285714285714,0.64515873015873,,,,,0.64,gaussian
kde,LOOCV,,0.6714285714285714,0.6666666666666666,0.7151020408163266,,,,0.64,gaussian
kde,5x2-stratified,,0.65,0.6517634489693314,,,,,0.64,gaussian
kde,bootstrap_10,,0.7385714285714287,0.7487479895915448,0.8250162700638789,10.0,,,0.64,gaussian
kde,bootstrap_50,,0.7431428571428573,0.7476035276115671,0.8283967074086884,50.0,,,0.64,gaussian
kde,bootstrap_100,,0.7489999999999999,0.7557032001706153,0.8358203690120883,100.0,,,0.64,gaussian
kde,bootstrap_500,,0.7451714285714285,0.7493527855416453,0.8312838597122779,500.0,,,0.64,gaussian
kde,bootstrap_1000,,0.7433000000000001,0.7471749749431699,0.831405970514416,1000.0,,,0.64,gaussian
kde,10-fold,,0.5714285714285714,0.5232539682539683,,,,,0.64,tophat
kde,LOOCV,,0.6285714285714286,0.6285714285714286,,,,,0.64,tophat
kde,5x2-stratified,,0.5714285714285714,0.5290886237945062,,,,,0.64,tophat
kde,bootstrap_10,,0.687142857142857,0.6847441912253125,0.7630417219591107,10.0,,,0.64,tophat
kde,bootstrap_50,,0.7328571428571428,0.7351154234884713,0.7968784737105156,50.0,,,0.64,tophat
kde,bootstrap_100,,0.7214285714285715,0.7242399210199796,0.7856953843920919,100.0,,,0.64,tophat
kde,bootstrap_500,,0.7266,0.7282323947379866,0.7948725627053088,500.0,,,0.64,tophat
kde,bootstrap_1000,,0.7302428571428572,0.7291756570866467,0.7960043917392864,1000.0,,,0.64,tophat
kde,10-fold,,0.6714285714285714,0.64515873015873,,,,,0.65,gaussian
kde,LOOCV,,0.6714285714285714,0.6666666666666666,0.7159183673469388,,,,0.65,gaussian
kde,5x2-stratified,,0.6571428571428571,0.655930115635998,,,,,0.65,gaussian
kde,bootstrap_10,,0.7657142857142857,0.7704393601213831,0.8401801673391512,10.0,,,0.65,gaussian
kde,bootstrap_50,,0.7402857142857142,0.7447320580319964,0.8222780437527035,50.0,,,0.65,gaussian
kde,bootstrap_100,,0.7381428571428572,0.7402063244742537,0.8266613850750275,100.0,,,0.65,gaussian
kde,bootstrap_500,,0.7427999999999999,0.7470028923361319,0.8309107120735936,500.0,,,0.65,gaussian
kde,bootstrap_1000,,0.7428714285714286,0.7473565282673926,0.830379661555595,1000.0,,,0.65,gaussian
kde,10-fold,,0.5714285714285714,0.5232539682539683,,,,,0.65,tophat
kde,LOOCV,,0.6285714285714286,0.6285714285714286,,,,,0.65,tophat
kde,5x2-stratified,,0.5714285714285714,0.5290886237945062,,,,,0.65,tophat
kde,bootstrap_10,,0.7342857142857143,0.7405129141167514,0.7940997899600613,10.0,,,0.65,tophat
kde,bootstrap_50,,0.7142857142857143,0.7081434085574064,0.7774446966451063,50.0,,,0.65,tophat
kde,bootstrap_100,,0.7392857142857142,0.7398403006144436,0.8044727765748628,100.0,,,0.65,tophat
kde,bootstrap_500,,0.7296285714285714,0.7296993102322876,0.7935624913905953,500.0,,,0.65,tophat
kde,bootstrap_1000,,0.731057142857143,0.7324879880875651,0.7961398010957816,1000.0,,,0.65,tophat
kde,10-fold,,0.6714285714285714,0.64515873015873,,,,,0.66,gaussian
kde,LOOCV,,0.6714285714285714,0.6666666666666666,0.7167346938775511,,,,0.66,gaussian
kde,5x2-stratified,,0.6571428571428571,0.655930115635998,,,,,0.66,gaussian
kde,bootstrap_10,,0.7457142857142858,0.7551583628605312,0.8462613854498902,10.0,,,0.66,gaussian
kde,bootstrap_50,,0.7385714285714284,0.7422349719956933,0.8209669790944731,50.0,,,0.66,gaussian
kde,bootstrap_100,,0.7457142857142857,0.7512661603870895,0.8289573728353429,100.0,,,0.66,gaussian
kde,bootstrap_500,,0.7403428571428572,0.7431134849267398,0.8265963545080496,500.0,,,0.66,gaussian
kde,bootstrap_1000,,0.7391857142857143,0.7441527566339846,0.8262738106548086,1000.0,,,0.66,gaussian
kde,10-fold,,0.5714285714285714,0.5232539682539683,,,,,0.66,tophat
kde,LOOCV,,0.6285714285714286,0.6285714285714286,,,,,0.66,tophat
kde,5x2-stratified,,0.5714285714285714,0.5290886237945062,,,,,0.66,tophat
kde,bootstrap_10,,0.7414285714285714,0.7505965158483072,0.810655666184641,10.0,,,0.66,tophat
kde,bootstrap_50,,0.7325714285714285,0.7320649758458021,0.8120720526960185,50.0,,,0.66,tophat
kde,bootstrap_100,,0.7248571428571428,0.7271480917418814,0.7983548899194821,100.0,,,0.66,tophat
kde,bootstrap_500,,0.7291714285714286,0.7302787935871331,0.797031046605369,500.0,,,0.66,tophat
kde,bootstrap_1000,,0.7273285714285713,0.7276988099601153,0.7946585295895141,1000.0,,,0.66,tophat
kde,10-fold,,0.6714285714285714,0.64515873015873,,,,,0.67,gaussian
kde,LOOCV,,0.6714285714285714,0.6666666666666666,0.7175510204081633,,,,0.67,gaussian
kde,5x2-stratified,,0.6571428571428571,0.655930115635998,,,,,0.67,gaussian
kde,bootstrap_10,,0.7242857142857143,0.7168390738926839,0.8193671457623992,10.0,,,0.67,gaussian
kde,bootstrap_50,,0.7534285714285712,0.759607452297655,0.830329565982357,50.0,,,0.67,gaussian
kde,bootstrap_100,,0.74,0.7407834126387123,0.8226972559242769,100.0,,,0.67,gaussian
kde,bootstrap_500,,0.7397999999999999,0.7453058161861986,0.8277403085433666,500.0,,,0.67,gaussian
kde,bootstrap_1000,,0.7409714285714286,0.7446313087082135,0.8272810290545235,1000.0,,,0.67,gaussian
kde,10-fold,,0.5714285714285714,0.5232539682539683,,,,,0.67,tophat
kde,LOOCV,,0.6285714285714286,0.6285714285714286,,,,,0.67,tophat
kde,5x2-stratified,,0.5714285714285714,0.5290886237945062,,,,,0.67,tophat
kde,bootstrap_10,,0.7014285714285714,0.6874238847216066,0.7710934011692526,10.0,,,0.67,tophat
kde,bootstrap_50,,0.7374285714285714,0.7404230675393082,0.8046824681980462,50.0,,,0.67,tophat
kde,bootstrap_100,,0.7310000000000001,0.7324249817138948,0.7929425064930778,100.0,,,0.67,tophat
kde,bootstrap_500,,0.7249142857142857,0.7275152429751564,0.7924550560039998,500.0,,,0.67,tophat
kde,bootstrap_1000,,0.7289,0.7286580567966067,0.7951710869320034,1000.0,,,0.67,tophat
kde,10-fold,,0.6714285714285714,0.64515873015873,,,,,0.68,gaussian
kde,LOOCV,,0.6714285714285714,0.6666666666666666,0.7183673469387755,,,,0.68,gaussian
kde,5x2-stratified,,0.6571428571428571,0.655930115635998,,,,,0.68,gaussian
kde,bootstrap_10,,0.7628571428571428,0.7531515572956882,0.8416972655252227,10.0,,,0.68,gaussian
kde,bootstrap_50,,0.7285714285714286,0.7331597311226199,0.8179592912865772,50.0,,,0.68,gaussian
kde,bootstrap_100,,0.7374285714285717,0.7376440173315731,0.8254453078321079,100.0,,,0.68,gaussian
kde,bootstrap_500,,0.7427714285714285,0.746684658061771,0.8304388239177295,500.0,,,0.68,gaussian
kde,bootstrap_1000,,0.7397428571428571,0.7449304810581455,0.8258285346275575,1000.0,,,0.68,gaussian
kde,10-fold,,0.5714285714285714,0.5232539682539683,,,,,0.68,tophat
kde,LOOCV,,0.6285714285714286,0.6176470588235294,,,,,0.68,tophat
kde,5x2-stratified,,0.5785714285714285,0.5481698203757027,,,,,0.68,tophat
kde,bootstrap_10,,0.7442857142857143,0.7440462462812255,0.8177232287959784,10.0,,,0.68,tophat
kde,bootstrap_50,,0.7214285714285715,0.7256627286903123,0.7897735476445281,50.0,,,0.68,tophat
kde,bootstrap_100,,0.7228571428571428,0.7251264053934728,0.7877729286590912,100.0,,,0.68,tophat
kde,bootstrap_500,,0.7231714285714286,0.7243147607953786,0.7887190471185127,500.0,,,0.68,tophat
kde,bootstrap_1000,,0.7295285714285714,0.7330747886833084,0.793983644357015,1000.0,,,0.68,tophat
kde,10-fold,,0.6714285714285714,0.64515873015873,,,,,0.6900000000000001,gaussian
kde,LOOCV,,0.6714285714285714,0.6666666666666666,0.7183673469387755,,,,0.6900000000000001,gaussian
kde,5x2-stratified,,0.6642857142857143,0.6603418803418803,,,,,0.6900000000000001,gaussian
kde,bootstrap_10,,0.7271428571428571,0.7309756805664734,0.8295114315865524,10.0,,,0.6900000000000001,gaussian
kde,bootstrap_50,,0.7425714285714287,0.7457639235988555,0.8236257970919034,50.0,,,0.6900000000000001,gaussian
kde,bootstrap_100,,0.743142857142857,0.7512401624246899,0.8322363279810823,100.0,,,0.6900000000000001,gaussian
kde,bootstrap_500,,0.7391428571428571,0.7438425898821204,0.8264872468567309,500.0,,,0.6900000000000001,gaussian
kde,bootstrap_1000,,0.7357857142857143,0.7404085103598114,0.8230512290731058,1000.0,,,0.6900000000000001,gaussian
kde,10-fold,,0.5714285714285714,0.5232539682539683,,,,,0.6900000000000001,tophat
kde,LOOCV,,0.6285714285714286,0.6176470588235294,,,,,0.6900000000000001,tophat
kde,5x2-stratified,,0.5785714285714285,0.5481698203757027,,,,,0.6900000000000001,tophat
kde,bootstrap_10,,0.7014285714285714,0.7097326547822299,0.7537782063959017,10.0,,,0.6900000000000001,tophat
kde,bootstrap_50,,0.7414285714285715,0.741361606238109,0.805465412711047,50.0,,,0.6900000000000001,tophat
kde,bootstrap_100,,0.736857142857143,0.7412006097035679,0.8035413728686354,100.0,,,0.6900000000000001,tophat
kde,bootstrap_500,,0.7266285714285715,0.728654999808557,0.7911635497304875,500.0,,,0.6900000000000001,tophat
kde,bootstrap_1000,,0.727,0.7306644034482533,0.7909852551380501,1000.0,,,0.6900000000000001,tophat
kde,10-fold,,0.6714285714285714,0.64515873015873,,,,,0.7000000000000001,gaussian
kde,LOOCV,,0.6714285714285714,0.6666666666666666,0.7183673469387755,,,,0.7000000000000001,gaussian
kde,5x2-stratified,,0.6642857142857143,0.6603418803418803,,,,,0.7000000000000001,gaussian
kde,bootstrap_10,,0.73,0.7257505756533502,0.8098921685646534,10.0,,,0.7000000000000001,gaussian
kde,bootstrap_50,,0.7331428571428573,0.7334958733097294,0.8119251819020783,50.0,,,0.7000000000000001,gaussian
kde,bootstrap_100,,0.7315714285714284,0.7398788554230906,0.8155249332736767,100.0,,,0.7000000000000001,gaussian
kde,bootstrap_500,,0.7375428571428572,0.7423618744328526,0.8220855419313257,500.0,,,0.7000000000000001,gaussian
kde,bootstrap_1000,,0.7368428571428571,0.7403695778592424,0.8217684065913329,1000.0,,,0.7000000000000001,gaussian
kde,10-fold,,0.5714285714285714,0.5232539682539683,,,,,0.7000000000000001,tophat
kde,LOOCV,,0.6285714285714286,0.6176470588235294,,,,,0.7000000000000001,tophat
kde,5x2-stratified,,0.5785714285714285,0.5481698203757027,,,,,0.7000000000000001,tophat
kde,bootstrap_10,,0.7371428571428572,0.737986520365543,0.7923182645416667,10.0,,,0.7000000000000001,tophat
kde,bootstrap_50,,0.7248571428571426,0.7204831609027628,0.7849174918296541,50.0,,,0.7000000000000001,tophat
kde,bootstrap_100,,0.7371428571428571,0.7397353905485501,0.8007544826137815,100.0,,,0.7000000000000001,tophat
kde,bootstrap_500,,0.7295428571428572,0.7323350182287304,0.7941670851042307,500.0,,,0.7000000000000001,tophat
kde,bootstrap_1000,,0.7266285714285714,0.7287711821821791,0.7918691004595474,1000.0,,,0.7000000000000001,tophat
kde,10-fold,,0.6714285714285714,0.64515873015873,,,,,0.71,gaussian
kde,LOOCV,,0.6714285714285714,0.6666666666666666,0.7208163265306122,,,,0.71,gaussian
kde,5x2-stratified,,0.6642857142857143,0.6603418803418803,,,,,0.71,gaussian
kde,bootstrap_10,,0.7528571428571429,0.7627586965393819,0.8412810861470634,10.0,,,0.71,gaussian
kde,bootstrap_50,,0.7491428571428571,0.7543455114606727,0.8288818956560785,50.0,,,0.71,gaussian
kde,bootstrap_100,,0.7454285714285714,0.7468171617886812,0.8277365113174078,100.0,,,0.71,gaussian
kde,bootstrap_500,,0.7364571428571428,0.7385512590830663,0.8184596196850334,500.0,,,0.71,gaussian
kde,bootstrap_1000,,0.7373285714285714,0.741617358387597,0.821074905900678,1000.0,,,0.71,gaussian
kde,10-fold,,0.5571428571428572,0.5137301587301587,,,,,0.71,tophat
kde,LOOCV,,0.6142857142857143,0.6086956521739131,,,,,0.71,tophat
kde,5x2-stratified,,0.6071428571428571,0.5855927405927406,,,,,0.71,tophat
kde,bootstrap_10,,0.7485714285714286,0.757614211223208,0.7912265756643709,10.0,,,0.71,tophat
kde,bootstrap_50,,0.7160000000000001,0.7226671965918855,0.786223019728518,50.0,,,0.71,tophat
kde,bootstrap_100,,0.7188571428571429,0.7216558903184442,0.7814577280356034,100.0,,,0.71,tophat
kde,bootstrap_500,,0.7170857142857142,0.7211465631998076,0.7797950405230716,500.0,,,0.71,tophat
kde,bootstrap_1000,,0.7181428571428571,0.7220046749700996,0.781290436488523,1000.0,,,0.71,tophat
kde,10-fold,,0.6714285714285714,0.64515873015873,,,,,0.72,gaussian
kde,LOOCV,,0.6714285714285714,0.6666666666666666,0.723265306122449,,,,0.72,gaussian
kde,5x2-stratified,,0.6642857142857143,0.6603418803418803,,,,,0.72,gaussian
kde,bootstrap_10,,0.7657142857142857,0.7737903849171337,0.8291046908116998,10.0,,,0.72,gaussian
kde,bootstrap_50,,0.7494285714285713,0.7594610525941705,0.8281400901326219,50.0,,,0.72,gaussian
kde,bootstrap_100,,0.7338571428571428,0.7393000048746927,0.8157269204746982,100.0,,,0.72,gaussian
kde,bootstrap_500,,0.733742857142857,0.7381258424616938,0.8183083966436759,500.0,,,0.72,gaussian
kde,bootstrap_1000,,0.7353857142857143,0.7380818092941914,0.8183723667848454,1000.0,,,0.72,gaussian
kde,10-fold,,0.5571428571428572,0.5137301587301587,,,,,0.72,tophat
kde,LOOCV,,0.6142857142857143,0.6086956521739131,,,,,0.72,tophat
kde,5x2-stratified,,0.6071428571428571,0.5855927405927406,,,,,0.72,tophat
kde,bootstrap_10,,0.72,0.715280549793204,0.7938624217658441,10.0,,,0.72,tophat
kde,bootstrap_50,,0.7248571428571428,0.7291863891078461,0.7898189555085835,50.0,,,0.72,tophat
kde,bootstrap_100,,0.7205714285714286,0.7186550369347886,0.7901665307674629,100.0,,,0.72,tophat
kde,bootstrap_500,,0.7114,0.7119608654813248,0.777190179155285,500.0,,,0.72,tophat
kde,bootstrap_1000,,0.7209857142857142,0.7234102797807663,0.7833547850926372,1000.0,,,0.72,tophat
kde,10-fold,,0.6714285714285714,0.64515873015873,,,,,0.73,gaussian
kde,LOOCV,,0.6714285714285714,0.6666666666666666,0.7224489795918367,,,,0.73,gaussian
kde,5x2-stratified,,0.6642857142857143,0.6603418803418803,,,,,0.73,gaussian
kde,bootstrap_10,,0.7314285714285714,0.7319935193225643,0.8363102345798167,10.0,,,0.73,gaussian
kde,bootstrap_50,,0.7414285714285715,0.7411148833482112,0.8229973208460888,50.0,,,0.73,gaussian
kde,bootstrap_100,,0.7417142857142857,0.7477492578522293,0.8281789644292783,100.0,,,0.73,gaussian
kde,bootstrap_500,,0.7371142857142856,0.7408698537128002,0.820446195775939,500.0,,,0.73,gaussian
kde,bootstrap_1000,,0.7339857142857142,0.7380508837318912,0.8194737160393499,1000.0,,,0.73,gaussian
kde,10-fold,,0.5571428571428572,0.5137301587301587,,,,,0.73,tophat
kde,LOOCV,,0.6142857142857143,0.6086956521739131,,,,,0.73,tophat
kde,5x2-stratified,,0.6071428571428571,0.5855927405927406,,,,,0.73,tophat
kde,bootstrap_10,,0.6985714285714286,0.7156140871567122,0.7679098911683058,10.0,,,0.73,tophat
kde,bootstrap_50,,0.724857142857143,0.7347694637575709,0.7870167421761175,50.0,,,0.73,tophat
kde,bootstrap_100,,0.7252857142857144,0.7295992039794745,0.7802158919304917,100.0,,,0.73,tophat
kde,bootstrap_500,,0.7161714285714286,0.7200804051834037,0.7815134715204998,500.0,,,0.73,tophat
kde,bootstrap_1000,,0.7146428571428571,0.719169345585878,0.7783792654774474,1000.0,,,0.73,tophat
kde,10-fold,,0.6714285714285714,0.64515873015873,,,,,0.74,gaussian
kde,LOOCV,,0.6714285714285714,0.6666666666666666,0.7240816326530611,,,,0.74,gaussian
kde,5x2-stratified,,0.6642857142857143,0.6603418803418803,,,,,0.74,gaussian
kde,bootstrap_10,,0.7142857142857144,0.7164541478610341,0.808979861715682,10.0,,,0.74,gaussian
kde,bootstrap_50,,0.7360000000000001,0.7474067780664606,0.8196670787346173,50.0,,,0.74,gaussian
kde,bootstrap_100,,0.7311428571428571,0.736810912463005,0.818593541404846,100.0,,,0.74,gaussian
kde,bootstrap_500,,0.7333142857142858,0.738770170905021,0.813678571949428,500.0,,,0.74,gaussian
kde,bootstrap_1000,,0.7315857142857143,0.7355561706983196,0.8137384353552707,1000.0,,,0.74,gaussian
kde,10-fold,,0.5571428571428572,0.5137301587301587,,,,,0.74,tophat
kde,LOOCV,,0.6142857142857143,0.6086956521739131,,,,,0.74,tophat
kde,5x2-stratified,,0.6071428571428571,0.5855927405927406,,,,,0.74,tophat
kde,bootstrap_10,,0.7042857142857143,0.7205823724646236,0.7740739045290669,10.0,,,0.74,tophat
kde,bootstrap_50,,0.7088571428571429,0.7196805109966311,0.7745185860217658,50.0,,,0.74,tophat
kde,bootstrap_100,,0.715,0.7183963632866227,0.7798610558280811,100.0,,,0.74,tophat
kde,bootstrap_500,,0.7196857142857143,0.7252083256262388,0.7841329807737482,500.0,,,0.74,tophat
kde,bootstrap_1000,,0.7153571428571429,0.7211322984450353,0.7782121492321319,1000.0,,,0.74,tophat
kde,10-fold,,0.6714285714285714,0.64515873015873,,,,,0.75,gaussian
kde,LOOCV,,0.6714285714285714,0.6666666666666666,0.7273469387755102,,,,0.75,gaussian
kde,5x2-stratified,,0.6642857142857143,0.6603418803418803,,,,,0.75,gaussian
kde,bootstrap_10,,0.7328571428571429,0.715991231464586,0.8371767731068577,10.0,,,0.75,gaussian
kde,bootstrap_50,,0.7322857142857144,0.7360317506741006,0.8163584243406073,50.0,,,0.75,gaussian
kde,bootstrap_100,,0.7362857142857143,0.7390247760678238,0.8186261812553733,100.0,,,0.75,gaussian
kde,bootstrap_500,,0.7351714285714286,0.7393509660026084,0.81719059709018,500.0,,,0.75,gaussian
kde,bootstrap_1000,,0.7305857142857143,0.7343223688780041,0.8146948727553696,1000.0,,,0.75,gaussian
kde,10-fold,,0.5571428571428572,0.5137301587301587,,,,,0.75,tophat
kde,LOOCV,,0.6142857142857143,0.6086956521739131,,,,,0.75,tophat
kde,5x2-stratified,,0.6071428571428571,0.5855927405927406,,,,,0.75,tophat
kde,bootstrap_10,,0.7185714285714285,0.7163141061414043,0.7926062964492184,10.0,,,0.75,tophat
kde,bootstrap_50,,0.7282857142857143,0.7247989739823185,0.7846447639098427,50.0,,,0.75,tophat
kde,bootstrap_100,,0.7074285714285713,0.7098787944762265,0.7730148272164336,100.0,,,0.75,tophat
kde,bootstrap_500,,0.715,0.7184394478990216,0.7778369420697793,500.0,,,0.75,tophat
kde,bootstrap_1000,,0.7141714285714286,0.717421366396422,0.7790348313062541,1000.0,,,0.75,tophat
kde,10-fold,,0.6857142857142857,0.6718253968253969,,,,,0.76,gaussian
kde,LOOCV,,0.6714285714285714,0.6666666666666666,0.7281632653061224,,,,0.76,gaussian
kde,5x2-stratified,,0.6714285714285714,0.6653418803418804,,,,,0.76,gaussian
kde,bootstrap_10,,0.7414285714285714,0.7572001755519985,0.8210815375220795,10.0,,,0.76,gaussian
kde,bootstrap_50,,0.7288571428571429,0.7296239581631307,0.8180468586130643,50.0,,,0.76,gaussian
kde,bootstrap_100,,0.7374285714285714,0.744031661622058,0.8151090880420029,100.0,,,0.76,gaussian
kde,bootstrap_500,,0.7354285714285713,0.7387242550838374,0.8159323934323907,500.0,,,0.76,gaussian
kde,bootstrap_1000,,0.7315,0.7371414203297918,0.8139974382533035,1000.0,,,0.76,gaussian
kde,10-fold,,0.5571428571428572,0.5137301587301587,,,,,0.76,tophat
kde,LOOCV,,0.6142857142857143,0.6086956521739131,,,,,0.76,tophat
kde,5x2-stratified,,0.6071428571428571,0.5855927405927406,,,,,0.76,tophat
kde,bootstrap_10,,0.7471428571428571,0.7502175661967501,0.8055358485017516,10.0,,,0.76,tophat
kde,bootstrap_50,,0.7445714285714286,0.7488873417518042,0.8078502114062185,50.0,,,0.76,tophat
kde,bootstrap_100,,0.7198571428571428,0.7216840280487975,0.7830511258108146,100.0,,,0.76,tophat
kde,bootstrap_500,,0.7103428571428572,0.7112640343630653,0.7774910558171684,500.0,,,0.76,tophat
kde,bootstrap_1000,,0.7182000000000001,0.7232561783849131,0.7786602834991747,1000.0,,,0.76,tophat
kde,10-fold,,0.6857142857142857,0.6718253968253969,,,,,0.77,gaussian
kde,LOOCV,,0.6714285714285714,0.6666666666666666,0.7281632653061225,,,,0.77,gaussian
kde,5x2-stratified,,0.6714285714285714,0.6653418803418804,,,,,0.77,gaussian
kde,bootstrap_10,,0.7542857142857142,0.7564853031748306,0.8341377708523856,10.0,,,0.77,gaussian
kde,bootstrap_50,,0.7302857142857142,0.730672075663928,0.8192401833121078,50.0,,,0.77,gaussian
kde,bootstrap_100,,0.7275714285714286,0.7304029470814954,0.8120861220840113,100.0,,,0.77,gaussian
kde,bootstrap_500,,0.7316571428571429,0.7378544254872306,0.8113756971053668,500.0,,,0.77,gaussian
kde,bootstrap_1000,,0.7303285714285714,0.7322459408872317,0.8128667713112552,1000.0,,,0.77,gaussian
kde,10-fold,,0.5999999999999999,0.566111111111111,,,,,0.77,tophat
kde,LOOCV,,0.6428571428571429,0.6575342465753424,,,,,0.77,tophat
kde,5x2-stratified,,0.6142857142857142,0.6086247086247087,,,,,0.77,tophat
kde,bootstrap_10,,0.7057142857142857,0.718235778178535,0.7686750798639705,10.0,,,0.77,tophat
kde,bootstrap_50,,0.7199999999999999,0.7259768425076707,0.7861888551053597,50.0,,,0.77,tophat
kde,bootstrap_100,,0.7020000000000002,0.7086664057698436,0.7767654731358682,100.0,,,0.77,tophat
kde,bootstrap_500,,0.7076571428571429,0.7183107134111617,0.778356657276367,500.0,,,0.77,tophat
kde,bootstrap_1000,,0.7116857142857144,0.7183644739222891,0.7806617391571178,1000.0,,,0.77,tophat
kde,10-fold,,0.6857142857142857,0.6718253968253969,,,,,0.78,gaussian
kde,LOOCV,,0.6714285714285714,0.6666666666666666,0.7281632653061224,,,,0.78,gaussian
kde,5x2-stratified,,0.6714285714285714,0.6653418803418804,,,,,0.78,gaussian
kde,bootstrap_10,,0.7314285714285714,0.7389099711183322,0.8201402489862778,10.0,,,0.78,gaussian
kde,bootstrap_50,,0.7288571428571429,0.7348723307736919,0.809318739390247,50.0,,,0.78,gaussian
kde,bootstrap_100,,0.733857142857143,0.7362096371445834,0.8160305962170896,100.0,,,0.78,gaussian
kde,bootstrap_500,,0.7325428571428572,0.7328061061464725,0.8150836779769495,500.0,,,0.78,gaussian
kde,bootstrap_1000,,0.7290285714285714,0.7327291516540035,0.8117228155188945,1000.0,,,0.78,gaussian
kde,10-fold,,0.5999999999999999,0.566111111111111,,,,,0.78,tophat
kde,LOOCV,,0.6428571428571429,0.6575342465753424,,,,,0.78,tophat
kde,5x2-stratified,,0.6142857142857142,0.6086247086247087,,,,,0.78,tophat
kde,bootstrap_10,,0.7528571428571429,0.7591989863475808,0.8154172632613795,10.0,,,0.78,tophat
kde,bootstrap_50,,0.7242857142857142,0.7379542038886635,0.7928222478360538,50.0,,,0.78,tophat
kde,bootstrap_100,,0.7045714285714285,0.7034582276487814,0.773399980365815,100.0,,,0.78,tophat
kde,bootstrap_500,,0.7124857142857143,0.7193264603495286,0.7760815938166051,500.0,,,0.78,tophat
kde,bootstrap_1000,,0.7145285714285715,0.7233633151453476,0.7834797536548761,1000.0,,,0.78,tophat
kde,10-fold,,0.6857142857142857,0.6718253968253969,,,,,0.79,gaussian
kde,LOOCV,,0.6714285714285714,0.6666666666666666,0.7306122448979592,,,,0.79,gaussian
kde,5x2-stratified,,0.6714285714285714,0.6653418803418804,,,,,0.79,gaussian
kde,bootstrap_10,,0.74,0.7294507347763026,0.7950265261695093,10.0,,,0.79,gaussian
kde,bootstrap_50,,0.7280000000000001,0.7308279123499173,0.801907815302722,50.0,,,0.79,gaussian
kde,bootstrap_100,,0.7318571428571429,0.7366675767442437,0.8127792819142963,100.0,,,0.79,gaussian
kde,bootstrap_500,,0.7286571428571429,0.7332485660415089,0.8121840245478156,500.0,,,0.79,gaussian
kde,bootstrap_1000,,0.7279,0.7311240511054997,0.8094761388045286,1000.0,,,0.79,gaussian
kde,10-fold,,0.5999999999999999,0.566111111111111,,,,,0.79,tophat
